_id,LOC_ID,LOC_NAME,AUSPICE,ADDRESS,PCODE,ward,PHONE,bldg_type,BLDGNAME,IGSPACE,TGSPACE,PGSPACE,KGSPACE,SGSPACE,TOTSPACE,subsidy,run_date,geometry
582,9741,University Of Toronto Early Learning Centre - Glen Morris,Non Profit Agency,7 GLEN MORRIS ST,M5S 1H9,11,(416) 978-6725,Purpose Built,,10,30,56,0,0,96,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.401114578, 43.663949319)}"
583,9742,University Of Toronto Early Learning Centre - O.I.S.E.,Non Profit Agency,252 BLOOR ST W,M5S 1V6,11,(416) 978-6725,Community College/University,Ontario Institute For Studies In Education (Oise),0,10,16,0,0,26,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.3986754564, 43.6684443138)}"
584,9764,Childspace Day Care Corporation # 3 (49 Felstead Avenue),Non Profit Agency,49 FELSTEAD AVE,M4J 1G3,14,(416) 469-9722,Catholic High School,St. Patrick Catholic High School,10,20,32,0,0,62,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.327649482, 43.678322299)}"
585,9768,University Of Toronto Childcare On Charles,Non Profit Agency,35 CHARLES ST W,M4Y 1R6,13,(416) 415-2604,High Rise Apartment,Tower Co-Op,10,15,40,0,0,65,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.3875057552, 43.6681986046)}"
586,9780,Boulton Avenue Child Care Centre,Non Profit Agency,131 BROADVIEW AVE,M4M 2E9,14,(416) 463-7625,Other,Royal Canadian Curling Club,10,15,47,0,0,72,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.3499285664, 43.6598505425)}"
587,9800,Central Montessori Schools - York Mills Campus,Commercial Agency,18 COLDWATER RD,M3B 1Y7,16,(416) 510-1200,Private Elementary School,Central Montessori Private School,20,71,180,0,0,271,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.35846062, 43.7558375353)}"
588,9815,Kids & Company - Bloor Street Site,Commercial Agency,160 BLOOR ST E,M4W 1B9,11,(416) 924-5437,Office Building,Unilever Office Building,20,25,40,0,0,85,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.3830486971, 43.6716320246)}"
589,9847,Kids & Company - Front Street Site,Commercial Agency,320 FRONT ST W,M5V 3B6,10,(647) 923-5444,Other,,9,19,24,0,10,62,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.3910194154, 43.64399514950001)}"
590,9916,Broad View French Montessori School,Commercial Agency,1007 BROADVIEW AVE,M4K 2S1,14,(416) 467-1618,Commercial Building,,0,15,30,0,0,45,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.356573943, 43.684415222)}"
591,9927,Kids & Company Ltd. - Wellington Site,Commercial Agency,95 WELLINGTON ST W,M5J 2N7,10,(416) 863-6868,Office Building,Fogler Rubinoff Building,30,40,30,0,0,100,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.382128116, 43.646452723)}"
592,9928,Don Mills Children's Centre,Commercial Agency,33 KERN RD,M3B 1S9,16,(416) 386-9744,Other,,6,10,16,0,0,32,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.3503322847, 43.7488809564)}"
593,9939,Debbie Yeung Child Care Centre (Woodgreen),Non Profit Agency,249 COSBURN AVE,M4J 2M2,14,(416) 645-6000x1158,Purpose Built,Woodgreen Community Services-Homeward Bound,10,25,24,0,0,59,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.342079874, 43.690556059)}"
594,9965,Martin Luther Child Care - Lakeshore,Non Profit Agency,2379 LAKE SHORE BLVD W,M8V 1B7,3,(416) 259-2861,Church,,0,0,0,0,30,30,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.48800239030001, 43.6153407975)}"
595,9989,Prodigy Learning Centre,Commercial Agency,1545 JANE ST,M9N 2R3,5,(416) 241-1902,High Rise Apartment,,0,10,24,0,0,34,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.501944194, 43.698531019)}"
596,9995,Abacus Montessori Learning Centre,Commercial Agency,2723 ST CLAIR AVE E,M4B 1M8,19,(416) 285-0110,Other,Beck Taxi Building,0,13,24,0,0,37,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.3100825357, 43.7057521385)}"
597,10017,Midland Child Care Centre,Non Profit Agency,4220 MIDLAND AVE,M1V 4S7,22,(416) 291-4886,Other,,0,15,48,0,0,63,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.297199226, 43.824973179)}"
598,10047,Angel Child Care Learning Centre (2042806 Ontario Inc.),Commercial Agency,25 THUNDER GROVE,M1V 3M2,23,(416) 299-0547,Purpose Built,,0,15,32,0,0,47,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.2654841608, 43.8088087324)}"
599,10066,St. George Mini School - Bond,Non Profit Agency,141 BOND AVE,M3B 1M1,16,(647) 478-6043,Place of Worship,St. George Orthodox Church,0,10,24,0,0,34,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.3474507705, 43.7457197)}"
600,10104,Macaulay Child Development Centre - Jane Street Child Care Centre,Non Profit Agency,610 JANE ST,M6S 4A6,4,(416) 769-8021x621,Purpose Built,,10,20,32,0,0,62,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.4912326984, 43.6650967286)}"
601,10161,Three R's Early Learning Centre,Commercial Agency,225 WELLESWORTH DR,M9C 4S5,2,(416) 621-7890,Public Elementary School,Wellesworth Junior Public School,0,0,16,0,0,16,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.576718746, 43.656637342)}"
602,10166,Network Child Care Services - Metamorphosis Child Care Centre,Non Profit Agency,40 DONLANDS AVE,M4J 3N6,14,(416) 530-0722x4087,Place of Worship,Metamorphosis Greek Orthodox Church,0,15,24,0,0,39,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.338078737, 43.68136723)}"
603,10170,Manor Montessori School 2,Commercial Agency,14 DE SAVERY CRES,M4S 2L2,12,(416) 488-7370,Low Rise Apartment,Manor Montessori School,0,0,92,0,0,92,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.3898420194, 43.7031005845)}"
604,10180,Plasp - David Hornell Junior School,Non Profit Agency,32 VICTORIA ST,M8V 1M6,3,(888) 739-4102,Public Elementary School,David Hornell Junior School,0,0,0,13,15,28,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.488893662, 43.619333279)}"
605,10192,Broad View French Montessori School II Limited,Commercial Agency,1236 KINGSTON RD,M1N 1P3,20,(416) 690-9305,Commercial Building,,0,10,24,0,0,34,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.2785658854, 43.6827892711)}"
606,10203,Plasp St Eugene Catholic School,Non Profit Agency,30 WESTROYAL RD,M9P 2C3,2,(888) 739-4102,Catholic Elementary School,St. Eugene School,0,0,0,26,60,86,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.537175742, 43.692580136)}"
607,10219,Wellesley Early Learning Centre - Earlscourt Creche CDI,Non Profit Agency,495 SHERBOURNE ST,M4X 1K7,13,(416) 928-9900,Community/Rec Centre - City,Wellesley Community Centre,10,20,32,0,0,62,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.374479399, 43.667796852)}"
608,10245,St. Nicholas Child Care Centre - Network,Non Profit Agency,1020 MCNICOLL AVE,M1W 2J6,22,(416) 530-0722x4095,Hospital/Health Centre,,10,20,32,0,0,62,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.33601300840002, 43.8057717354)}"
609,10270,Denton Place Centres For Early Learning Inc.,Commercial Agency,30 DENTON AVE,M1L 4P2,20,(416) 686-6445x221,High Rise Apartment,,10,20,40,0,30,100,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.2876990656, 43.6939780128)}"
610,10335,Leaside Children's House,Commercial Agency,839 MILLWOOD RD,M4G 1W5,15,(416) 425-0101,House,,0,10,30,0,0,40,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.3673175769, 43.7044272069)}"
611,10337,Friendly Little Campus (2037711 Ontario Ltd),Commercial Agency,3255 LAWRENCE AVE E,M1H 3A3,21,(416) 431-3233,Other,,10,10,16,0,0,36,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.2396634296, 43.7563357273)}"
612,10338,Kids & Company - Finch Site,Commercial Agency,5650 YONGE ST,M2M 4G3,18,(416) 227-9808,Office Building,North American Centre (Xerox Building Office),10,25,30,0,0,65,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.415987711, 43.780001486)}"
613,10347,Lily's House Day Care Centre,Commercial Agency,1032 COXWELL AVE,M4C 3G5,14,(416) 423-8580,Commercial Building,,0,0,16,0,0,16,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.3294171602, 43.696802876)}"
614,10396,Garderie La Farandole Felix-Leclerc,Non Profit Agency,50 CELESTINE DR,M9R 3N3,2,(647) 438-9139,Public Elementary (French),Ecole Felix Leclerc,0,0,16,13,30,59,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.561445638, 43.689693122)}"
615,10418,Eyet Early Learning Centre (Annies Place),Non Profit Agency,101 BARRINGTON AVE,M4C 4Y9,19,(647) 258-9988,Public Elementary School,Secord Public School,0,0,16,52,30,98,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.3018344557, 43.6923874889)}"
616,10432,Absorbent Minds (Op: 1756925 Ontario Inc.),Commercial Agency,16 OLD KINGSTON RD,M1E 3J5,25,(416) 284-6286,Place of Worship,,0,10,11,30,0,51,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.1834374466, 43.7748598324)}"
617,10439,Central Montessori Schools - Willowdale Campus,Commercial Agency,157 WILLOWDALE AVE,M2N 4Y7,18,(416) 250-1022,Purpose Built,Central Montessori,0,14,48,0,0,62,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.4004198633, 43.7666587447)}"
618,10442,St. Sylvester Child Care Centre,Non Profit Agency,260 SILVER SPRINGS BLVD,M1V 1S4,22,(416) 291-0023,Catholic Elementary School,St. Sylvester Catholic School,0,10,16,26,30,82,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.302249616, 43.8053669982)}"
619,10443,Macaulay Child Development Centre - Dovercourt Child Care Centre,Non Profit Agency,228 BARTLETT AVE,M6H 3G4,9,(416) 516-8367,Public Elementary School,Dovercourt Public School,0,10,16,52,45,123,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.4357822098, 43.6667441922)}"
620,10444,Alexander Muir Gladstone Jr Ymca,Non Profit Agency,108 GLADSTONE AVE,M6J 3L2,9,(416) 534-8454,Public Elementary School,Alexander Muir Gladstone Public School,10,15,24,52,60,161,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.428847257, 43.646021246)}"
621,10450,Bluebird Montessori School South,Commercial Agency,515 BROADVIEW AVE,M4K 2N6,14,(416) 606-3398,Church,,0,13,20,0,15,48,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.3537030894, 43.6709050369)}"
622,10459,C.A.S.P. Catholic After School Program,Non Profit Agency,53 GRACEFIELD AVE,M6L 1L3,5,(416) 707-0558,Catholic Elementary School,St. Francis Xavier Catholic School,0,0,0,0,30,30,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.483410335, 43.7108580978)}"
623,10462,Plasp Transfiguration Of Our Lord Catholic School,Non Profit Agency,55 LUDSTONE DR,M9R 2J2,2,(888) 739-4102,Catholic Elementary School,Transfiguration Of Our Lord Catholic School,0,0,0,13,15,28,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.5628740281, 43.6915298432)}"
624,10468,Gerrard Early Learning Centre,Non Profit Agency,163 GERRARD ST E,M5A 2E4,13,(416) 926-2208,Other,,17,23,16,0,0,56,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.3740997593, 43.6606206733)}"
625,10476,Casa Vera Montessori School,Commercial Agency,2000 KEELE ST,M6M 3Y4,5,(416) 850-9705,Place of Worship,Greenborough Community Church,0,15,20,0,0,35,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.4757305393, 43.6974194449)}"
626,10477,The Divine Infant Child Care Centre,Non Profit Agency,30 INGLETON BLVD,M1V 3H7,23,(416) 299-1405,Catholic Elementary School,The Divine Infant Catholic School,0,10,24,0,30,64,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.2703346722, 43.8218201139)}"
627,11460,The Beez Kneez Millwood,Commercial Agency,423 MILLWOOD RD,M4S 1K3,15,(416) 483-0705,Other,,0,10,31,0,0,41,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.3839030036, 43.7021744519)}"
628,11593,Ywca Bergamot Early Learning,Non Profit Agency,66 BERGAMOT AVE,M9W 1V9,1,(416) 748-8179x310,Low Rise Apartment,Ywca Bergamot Apartments,10,20,32,0,0,62,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.557891844, 43.716834537)}"
629,11598,C.D.Farquharson Jr Ymca,Non Profit Agency,1965 BRIMLEY RD,M1S 2B1,23,(647) 438-7124,Public Elementary School,C.D. Farquharson Jr Public School,0,0,24,26,45,95,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.2661087462, 43.7844757686)}"
630,11601,Chester Le Early Learning & Child Care Centre,Public (City Operated) Agency,201 CHESTER LE BLVD,M1W 2K7,22,(416) 338-0715,Public Elementary School,Chester Le Junior Public School,10,20,32,26,0,88,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.331095334, 43.798587703)}"
631,11606,Epiphany Of Our Lord Jr Ymca,Non Profit Agency,3150 PHARMACY AVE,M1W 3J5,22,(416) 493-3008,Catholic Elementary School,Epiphany Of Our Lord Academy,0,0,16,20,30,66,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.328940252, 43.798958092)}"
632,11609,Firgrove Satellite Early Learning & Child Care Centre,Public (City Operated) Agency,270 FIRGROVE CRES,M3N 1K8,7,(416) 392-6259,Public Elementary School,Firgrove Public School,0,0,24,0,0,24,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.519910863, 43.752000889)}"
633,11622,Immaculate Conception Child Care Centre,Non Profit Agency,23 COMAY RD,M6M 2K9,5,(416) 247-0537,Catholic Elementary School,Immaculate Conception,10,15,16,52,45,138,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.477821701, 43.697680132)}"
634,11623,Red Apple Day Care - St John XXIII,Non Profit Agency,175 GRENOBLE DR,M3C 3E7,16,(416) 429-6662,Catholic Elementary School,St John XXIII,0,15,24,52,72,163,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.32984789, 43.712453971)}"
635,11629,Woodgreen Community Services (Leslieville Child Care),Non Profit Agency,254 LESLIE ST,M4M 3C9,14,(416) 645-6000x1158,Public Elementary School,Leslieville Public School,0,0,16,39,45,100,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.332407725, 43.667320764)}"
636,11643,Shirley Street Jr Ymca,Non Profit Agency,38 SHIRLEY ST,M6K 1S9,9,(416) 849-3642,Public Elementary School,Shirley Street Public School,0,15,32,26,30,103,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.436722167, 43.648524232)}"
637,11644,Sir Samuel B Steele Jr Ymca,Non Profit Agency,131 HUNTSMILL BLVD,M1W 2Y2,22,(647) 438-6702,Public Elementary School,Sir Samuel Steele,10,10,24,26,45,115,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.327541824, 43.807066308)}"
638,11645,Network Child Care Services - St. Aidan Early Learning Centre,Non Profit Agency,3521 FINCH AVE E,M1W 2S2,22,(416) 530-0722x4092,Catholic Elementary School,St. Aidan Catholic School,10,15,16,0,0,41,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.309250776, 43.797523549)}"
639,11646,St. Andrew Child Care Centre,Non Profit Agency,2533 KIPLING AVE,M9V 3A8,1,(416) 742-2228,Catholic Elementary School,St. Andrew Catholic School,10,20,16,13,30,89,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.582381777, 43.744931138)}"
640,11651,St. Boniface Jr Ymca,Non Profit Agency,20 MARKANNA DR,M1M 2J1,20,(416) 261-9092,Catholic Elementary School,St. Boniface Catholic School,0,5,16,26,15,62,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.219817647, 43.740550903)}"
641,11657,St. Francis De Sales Jr Y,Non Profit Agency,333 FIRGROVE CRES,M3N 1K9,7,(647) 438-6372,Catholic Elementary School,St. Francis De Sales Catholic School,0,10,16,26,45,97,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.519124513, 43.754132912)}"
642,11663,St. Jerome Jr Ymca,Non Profit Agency,111 SHARPECROFT BLVD,M3J 1P5,6,(647) 438-6375,Catholic Elementary School,St. Jerome Catholic School,0,10,16,26,45,97,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.48889031, 43.748834438)}"
643,11665,St. Joseph Jr Ymca,Non Profit Agency,176 LESLIE ST,M4M 3C7,14,(647) 439-9905,Catholic Elementary School,St. Joseph's Catholic School,0,0,16,20,30,66,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.33189054800002, 43.66580807)}"
644,11668,Plp Early Learning At St. Mark,Non Profit Agency,45 CLOVERHILL RD,M8Y 1T4,3,(416) 259-9335,Catholic Elementary School,St. Mark Catholic School,0,15,32,26,30,103,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.488815594, 43.634881685)}"
645,11669,East Scarb. Child Care Centre - East Scarb. Boys & Girls Club,Non Profit Agency,230 MORNINGSIDE AVE,M1E 3E1,24,(416) 282-9998,Catholic Elementary School,St. Martin De Porres Catholic School,0,15,16,52,60,143,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.186292466, 43.766982885)}"
646,11672,St. Paschal Baylon,Non Profit Agency,15 ST PASCHAL CRT,M2M 1X6,18,(416) 733-2280,Catholic Elementary School,St. Paschal Baylon Catholic School,0,0,16,13,15,44,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.431703266, 43.792111219)}"
647,11673,Eyet Early Learning Centre (Tom's Place),Non Profit Agency,80 SACKVILLE ST,M5A 3E5,13,(416) 668-7087,Catholic Elementary School,St. Paul's Catholic School,0,10,16,26,0,52,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.361734192, 43.655488937)}"
648,11676,St. Roch Child Care Centre,Non Profit Agency,174 DUNCANWOODS DR,M9L 2E3,7,(416) 744-7785,Catholic Elementary School,St. Roch Catholic School,0,0,16,13,30,59,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.566749722, 43.753707972)}"
649,11677,St. Rose Of Lima Ymca Child Care,Non Profit Agency,3220 LAWRENCE AVE E,M1H 1A4,24,(647) 439-0016,Catholic Elementary School,St. Rose Of Lima Catholic School,0,10,16,39,75,140,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.240559927, 43.757482394)}"
650,11692,Our Lady Of Grace Jr Ymca,Non Profit Agency,121 BRIMWOOD BLVD,M1V 1E5,23,(416) 293-7326,Catholic Elementary School,Our Lady Of Grace,0,0,16,0,15,31,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.275044467, 43.812479081)}"
651,11719,Tiki's Day Care Centre,Commercial Agency,20 TANGREEN CRT,M2M 3Y9,18,(416) 840-0042,Community/Recreation Centre,Young Village Recreation Centre,0,15,48,0,0,63,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.426193656, 43.795496579)}"
652,11720,Woodgreen Community Services (Enderby Child Care),Non Profit Agency,118 ENDERBY RD,M4E 2S7,19,(416) 645-6000x1158,Purpose Built,,10,20,32,0,0,62,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.302430224, 43.68513838)}"
653,11727,Dian Childcare Centre Inc.,Non Profit Agency,283 PHARMACY AVE,M1L 3G1,20,(416) 615-1141,High Rise Apartment,,0,10,16,0,0,26,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.28552540600002, 43.7005263633)}"
654,11731,Downtown Montessori At Concord City Place,Non Profit Agency,335 BREMNER BLVD,M5V 3V4,10,(416) 623-1738,Other,Concord City Place,12,15,32,0,0,59,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.391904571, 43.64055071)}"
655,11753,Network Child Care Services - St. Gabriel Lalemant,Non Profit Agency,160 CROW TRAIL,M1B 1Y3,23,(416) 530-0722x4056,Catholic Elementary School,St. Gabriel Lalemant Catholic School,0,15,16,0,0,31,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.2267306678, 43.812712247)}"
656,11759,St. Dorothy Child Care Centre,Non Profit Agency,155 JOHN GARLAND BLVD,M9V 1N7,1,(416) 745-9892,Catholic Elementary School,St. Dorothy's School,0,10,16,26,15,67,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.5917430392, 43.7315012917)}"
657,11767,"Downtown Kids Academy, Inc.",Commercial Agency,905 KING ST W,M6K 3G9,10,(416) 345-9973,Other,,5,20,24,0,0,49,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.4122346833, 43.6416834889)}"
658,11772,Thorncliffe Park Day Care Centre,Non Profit Agency,48 THORNCLIFFE PARK DR,M4H 1J7,15,(416) 423-0880,Community/Rec Centre - City,Jenner Jean-Marie Community Centre,10,10,32,0,0,52,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.342736826, 43.702947408)}"
659,11785,Heritage Child Care & Early Learning Centre,Non Profit Agency,44 PORT ROYAL TRAIL,M1V 2G8,23,(647) 436-6670,Catholic Elementary School,St. Rene Goupil Catholic Public School,0,10,24,0,15,49,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.2883063463, 43.8193569823)}"
660,11787,Winchester Site Day Care (Central Neighbourhood House),Non Profit Agency,15 PROSPECT ST,M4X 1C7,13,(416) 389-1972,Public Elementary School,Winchester Public School,0,0,24,13,15,52,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.370896282, 43.666330676)}"
661,11809,Kreative Kids Child Care Centre,Non Profit Agency,100 BAMBURGH CIR,M1W 3R3,22,(647) 438-9411,Catholic Elementary School,St. Henry's Catholic  School,0,10,16,26,30,82,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.327830347, 43.813694297)}"
662,11818,Distillery District Early Learning Centre,Commercial Agency,8 DISTILLERY LANE,M5A 3C4,10,(416) 360-4042,High Rise Apartment,,20,30,56,0,0,106,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.361248629, 43.64975599300001)}"
663,11820,All About Kids Sheppard,Commercial Agency,2005 SHEPPARD AVE E,M2J 5B4,17,(416) 427-0211,Commercial Building,Crown Property Management,10,25,24,0,0,59,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.3383843345, 43.7743304897)}"
664,11821,Kids & Company - Consumers Site,Commercial Agency,251 CONSUMERS RD,M2J 4R3,17,(416) 237-0404,Office Building,Parkway Place,20,30,48,0,0,98,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.330536236, 43.770024417)}"
665,11842,San Romanoway Boys & Girls Club,Non Profit Agency,10 SAN ROMANOWAY,M3N 2Y2,7,(416) 739-7949,High Rise Apartment,,0,0,0,0,35,35,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.5166809322, 43.7585401941)}"
666,11887,Odyssey Montessori School Incorporated,Commercial Agency,136 SORAUREN AVE,M6R 2E4,4,(416) 535-9402,Place of Worship,Greek Orthodox Cathedral Of The Virgin Mary,0,0,64,0,0,64,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.442814276, 43.6435678762)}"
